plan_id,pick_arm,arm_encoded,pick_approach_x,pick_approach_y,place_approach_x,place_approach_y,milk_end_x,milk_end_y,milk_end_z
6339,LEFT,0,1.5454295200560209,0.13129376916159186,3.4877017247334416,-0.22499506070664513,4.104505613300594,-0.00554053507887751,0.808326706758045
6342,LEFT,0,1.6224290507269605,-0.3082708281673052,3.298381979833132,-0.1718241687078208,4.10661113498646,-0.004794964244333564,0.8056989725124741
6345,LEFT,0,1.447547526903046,-0.028008254818194023,3.2210251340502953,-0.327340277653311,4.103901915014735,-0.0030770007359441857,0.8060167888575493
6348,LEFT,0,1.5367025320682997,-0.2586449107216603,3.202321439460319,0.12914543942403123,4.102393685663553,-0.00039134133314773587,0.8024181421697898
6351,RIGHT,1,1.4988783427268548,0.17651521116185953,3.3528338171265593,-0.31801383140661854,4.104827126542896,-0.0021565073098930754,0.8018337638472383
6354,LEFT,0,1.7722464807251201,0.08870129406566163,3.5544358811540366,0.18972184757356636,4.105037329302187,0.0007801997887118404,0.8074524396777163
6357,LEFT,0,1.5113196153543118,-0.08255604779967235,3.578514374893428,-0.22216862668935392,4.106037469508336,-0.005030328386345438,0.8062605158613578
6360,LEFT,0,1.7286051212200984,0.20112871296388435,3.418582235111973,0.09814723153701105,4.106215653436788,0.003006337871995716,0.8055641004045633
6363,RIGHT,1,1.5933811034235075,0.377343346913773,3.5155968190207263,-0.2789796366743604,4.10788734590292,0.002150185801435798,0.8080743874832572
6366,RIGHT,1,1.792412616177188,-0.034830053047442744,3.3757065825066244,-0.10196085051690573,4.103965070996048,-0.0011755306990417374,0.8038850086372417
6369,LEFT,0,1.525293613713972,0.20262376826205497,3.3257816042764454,0.14976534640640637,4.104616024450201,-0.0031954410227691735,0.8052299269020912
6372,RIGHT,1,1.5670709634395403,0.36633311746599373,3.749328287770324,0.24071715073029898,4.110630560013521,0.002490968093006499,0.8026798285514897
6375,RIGHT,1,1.665054970639559,-0.092920573986145,3.3511454904498,0.22012652790437248,4.101229238382461,0.001770491195106469,0.8061128968603971
